state_code,latitude,longitude,zip_code,id,city,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds_x,funding_total_usd,milestones,state_code.1,is_ca,is_ny,is_ma,is_tx,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_vc,has_angel,has_rounda,has_roundb,has_roundc,has_roundd,avg_participants,is_top500,status,funding_per_milestone,success_label
0,1970,-73.94958199999998,11222,c:55427,Brooklyn,Wanderfly,1,2009,0,2009,2011,0.0,1.5041,1.5808,3.1726,1970,2,1400000,2,0,0,1,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:55427,0,1,1,0,0,0,6.0,1,0,466666.6666666667,0
0,1970,-87.6435474,60654,c:195311,Chicago,walkby,0,2012,2013,2012,2013,0.0,0.6904,0.0,0.6904,1970,2,650000,2,0,0,0,0,0,1970,0,0,0,0,0,0,0,1,0,0,1970,c:195311,1,1,0,0,0,0,1.0,1,0,216666.66666666666,0
0,1970,-97.745209,78702,c:2497,Austin,FameCast,0,2007,2010,2007,2010,0.4137,3.2438,0.4137,6.8,1970,3,9700000,4,0,0,0,0,1,1970,0,0,0,0,0,0,1,0,0,0,1970,c:2497,1,0,1,0,0,0,1.0,1,0,1940000.0,0
0,1970,-121.890583,95110,c:13465,San Jose,Cassatt,1,2003,0,2006,2006,3.1644,3.1644,2.0027,2.0027,1970,1,15000000,1,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:13465,0,0,0,0,0,1,3.0,1,0,7500000.0,0
0,1970,-122.39358,94608,c:17983,Emeryville,VirtuOz,1,2002,0,2005,2012,3.7753,10.2548,10.0301,11.0329,1970,4,38764000,3,0,1,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:17983,1,0,1,1,0,0,2.0,1,0,9691000.0,0
0,1970,-122.0497918,95112,c:12099,San Jose,SolFocus,0,2005,2013,2006,2012,0.3288,6.4192,1.1671,4.989,1970,8,211403000,2,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:12099,1,0,1,1,1,0,2.7143,1,0,70467666.66666667,0
0,1970,-122.0836937,94041,c:51239,Mountain View,Nimbula,1,2008,0,2010,2010,2.4767,2.6438,3.4164,5.2,1970,2,20750000,3,0,1,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:51239,0,0,1,1,0,0,2.0,1,0,5187500.0,0
0,1970,-122.419236,94107,c:74743,San Francisco,Giftiki,1,2009,0,2010,2011,1.2493,1.8849,2.2521,3.2219,1970,2,1020000,2,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:74743,0,1,1,0,0,0,2.5,1,0,340000.0,0
0,1970,-97.743699,78730,c:36192,Austin,Storspeed,0,2007,2010,2007,2007,0.4301,0.4301,2.0027,2.0027,1970,1,13000000,1,0,0,0,0,1,1970,0,1,0,0,0,0,0,0,0,0,1970,c:36192,0,0,1,0,0,0,4.0,1,0,6500000.0,0
0,1970,-73.987199,10007,c:20313,New York,SpaBooker,1,2007,0,2008,2011,0.1671,3.9178,0.0,2.9178,1970,2,14700000,2,0,0,1,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:20313,0,1,1,0,0,0,4.0,1,0,4900000.0,0
0,1970,-122.08995120000002,94043,c:60,Mountain View,Jajah,1,2005,0,2006,2009,1.1616,4.1644,3.0,8.9205,1970,4,33000000,4,0,1,0,0,0,1970,0,0,0,1,0,0,0,0,0,0,1970,c:60,0,0,1,1,1,1,1.3333,1,0,6600000.0,0
0,1970,-121.940842,95134,c:50092,San Jose,Baxano,1,2005,0,2010,2010,5.4767,5.4767,0.0,0.0,1970,1,30000000,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:50092,0,0,0,0,1,0,6.0,1,0,30000000.0,0
0,1970,-96.70737,75081,c:1637,Richardson,RipCode,0,2006,2012,2006,2010,0.2384,3.7644,2.4192,3.8795,1970,4,33000000,3,0,0,0,0,1,1970,0,1,0,0,0,0,0,0,0,0,1970,c:1637,0,0,1,1,1,0,4.0,1,0,8250000.0,0
0,1970,-77.03664599999998,20005,c:144631,Washington,VeteranCentral.com,0,2011,2013,2011,2011,-0.5014,-0.5014,0.0,0.0,1970,1,150000,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:144631,0,1,0,0,0,0,1.0,0,0,150000.0,0
0,1970,-71.2358,2452,c:56478,Waltham,RippleFunction,0,2010,2013,2010,2010,0.1671,0.1671,0.5863,0.5863,1970,1,20000,1,0,0,0,1,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:56478,0,1,0,0,0,0,1.0,0,0,10000.0,0
0,1970,-121.988572,94555-3619,c:131583,Fremont,CV Ingenuity,0,2008,2013,2011,2013,3.7589,5.0685,0.0,0.0,1970,3,30926154,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:131583,0,0,0,1,0,0,3.0,1,0,30926154.0,0
0,1970,-121.945633,95008,c:146596,Campbell,AdexLink,0,2010,2012,2011,2011,0.8164,0.8164,0.0,0.0,1970,1,2000000,0,0,1,0,0,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:146596,0,0,0,0,0,0,1.0,0,0,2000000.0,0
0,1970,-71.195611,1803,c:42163,Burlington,Certeon,0,2003,2013,2007,2012,4.5397,9.337,2.0027,2.0027,1970,2,19000000,1,0,0,0,1,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:42163,1,0,0,1,0,0,3.5,1,0,9500000.0,0
0,1970,-122.419236,94104,c:16111,San Francisco,Applied Identity,0,2002,2012,2005,2008,3.0356,6.7534,4.0027,4.0027,1970,3,33000000,1,0,1,0,0,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:16111,0,0,1,1,1,0,4.0,1,0,16500000.0,0
0,1970,-84.346041,30350,c:24274,Atlanta,Prenova,1,2002,0,2006,2008,4.3562,6.3151,4.0027,4.0027,1970,3,15650000,1,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:24274,1,0,0,0,0,0,1.3333,1,0,7825000.0,0
0,1970,-122.419236,92606,c:763,San Francisco,WooMe,1,2000,0,2007,2008,6.3342,7.5342,7.1726,10.9315,1970,3,17400000,3,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:763,0,0,1,1,0,0,2.3333,1,0,4350000.0,0
0,1970,-118.32999,90028,c:79089,Hollywood,HelpMeRent.com,0,2010,2013,2011,2011,0.8329,0.8329,-0.1671,1.189,1970,1,154000,2,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:79089,0,1,0,0,0,0,1.0,0,0,51333.333333333336,0
0,1970,-118.244476,90301,c:43480,Los Angeles,Mail.com Media Corporation,0,2004,2011,2008,2008,4.8082,4.8082,6.6027,6.7233,1970,1,35000000,2,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:43480,0,0,0,0,0,1,3.0,1,0,11666666.666666666,0
0,1970,-77.230488,22182,c:12224,Viena,DubMeNow,0,2008,2013,2008,2012,0.5836,4.4301,1.2521,2.1452,1970,4,7516703,3,0,0,0,0,0,1970,0,0,0,1,0,0,0,0,0,0,1970,c:12224,1,1,0,0,0,0,1.0,0,0,1879175.75,0
0,1970,-97.75101,78759,c:54488,Austin,Smooth-Stone,0,2008,2011,2010,2010,2.6247,2.6247,2.874,4.3014,1970,1,48000000,3,0,0,0,0,1,1970,0,0,0,0,0,0,0,0,0,0,1970,c:54488,1,0,0,0,0,0,5.0,1,0,12000000.0,0
0,1970,-121.9559995,95008,c:16181,Campbell,ONStor,1,2000,0,2005,2008,5.4219,8.3014,8.0055,8.0055,1970,3,65800000,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:16181,1,0,0,0,0,1,4.6667,1,0,32900000.0,0
0,1970,-74.626824,8844,c:173118,Hillsborough,Relationship Analytics,0,2012,2013,2013,2013,0.6767,0.789,0.0,0.0,1970,2,125000,1,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:173118,0,1,0,0,0,0,1.0,0,0,62500.0,0
0,1970,-77.40082,20165,c:1607,Potomac Falls,Summize,1,2006,0,2007,2007,0.5808,0.5808,-0.5041,3.8301,1970,1,750000,3,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:1607,0,1,0,0,0,0,2.0,1,0,187500.0,0
0,1970,-84.390185,30305,c:78759,Atlanta,JouleX,1,2009,0,2011,2011,2.4384,2.4384,2.3288,2.4384,1970,1,17000000,2,0,0,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:78759,1,0,0,0,0,0,5.0,1,0,5666666.666666667,0
0,1970,-122.315636,94403,c:3562,San Mateo,Etelos,0,1999,2013,2009,2012,10.4247,13.0877,8.9808,12.7233,1970,3,4087500,3,0,1,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:3562,1,1,0,0,0,0,1.0,0,0,1021875.0,0
0,1970,-119.808096,93105,c:38655,Santa Barbara,Make It Work,0,1995,2012,2005,2005,10.8795,10.8795,15.4986,15.4986,1970,1,1000000,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:38655,0,0,1,0,0,0,2.0,1,0,500000.0,0
0,1970,-97.749908,78701,c:52406,Austin,MapMyFitness,1,2007,0,2007,2013,-0.1041,6.3644,5.4822,6.7699,1970,5,23500000,3,0,0,0,0,1,1970,0,0,0,0,0,0,0,0,0,0,1970,c:52406,1,0,1,1,1,0,1.75,1,0,5875000.0,0
0,1970,-122.3921102,94107,c:2178,San Francisco,What They Like,0,2007,2011,2007,2007,0.0,0.0,0.0,0.0,1970,1,990000,0,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:2178,0,0,1,0,0,0,2.0,0,0,990000.0,0
0,1970,-111.9396,85281,c:10864,Tempe,FetchBack,1,2007,0,2008,2008,0.7534,0.7534,3.1699,4.6247,1970,1,1000000,2,0,0,0,0,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:10864,0,0,1,0,0,0,3.0,1,0,333333.3333333333,0
0,1970,-71.078978,2142,c:934,Cambridge,Sermo,1,2006,0,2006,2011,0.6658,5.1315,2.7479,6.0027,1970,4,41000000,2,0,0,0,1,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:934,1,0,1,1,1,0,1.75,1,0,13666666.666666666,0
0,1970,-122.7569561,97062,c:23251,Tualatin,Wi-Chi,0,2008,2011,2008,2008,0.3699,0.3699,0.0,0.0,1970,1,7000000,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:23251,0,0,1,0,0,0,1.0,1,0,7000000.0,0
0,1970,-71.116031,2139,c:25600,Cambridge,Alnara Pharmaceuticals,1,2008,0,2008,2010,0.8301,2.0767,1.0027,1.0027,1970,2,55000000,1,0,0,0,1,0,1970,0,0,0,0,0,0,0,0,1,0,1970,c:25600,0,0,1,1,0,0,2.0,1,0,27500000.0,0
0,1970,-122.287295,60606,c:46943,Chicago,Braintree,1,2007,0,2011,2012,3.7452,4.9671,4.6822,4.8384,1970,2,69000000,2,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:46943,0,0,1,1,0,0,3.5,1,0,23000000.0,0
0,1970,-121.894156,95035-5444,c:15829,Milpitas,Virident Systems,1,2006,0,2007,2013,1.3288,7.0795,4.874,7.0055,1970,8,129677153,3,0,1,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:15829,1,0,1,1,1,1,3.0,1,0,32419288.25,0
0,1970,-122.217727,94063,c:25737,Redwood City,Pearl Therapeutics,1,2006,0,2008,2013,2.5041,7.2521,0.0,0.0,1970,6,232000100,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,1,0,1970,c:25737,0,0,1,0,1,1,3.6667,1,0,232000100.0,0
0,1970,-122.072353,94041,c:28483,Mountain View,Lexity,1,2009,0,2009,2011,0.0849,1.5863,2.1151,4.0,1970,2,5700000,3,0,1,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:28483,0,1,1,0,0,0,4.0,1,0,1425000.0,0
0,1970,-71.419229,1702,c:21040,Framingham,Diligent Technologies,1,2002,0,2007,2007,5.6384,5.6384,4.2493,4.2493,1970,1,10500000,1,0,0,0,1,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:21040,0,0,0,0,0,1,4.0,1,0,5250000.0,0
0,1970,-73.683462,10573,c:15458,Rye Brook,eBillme,0,2004,2012,2006,2008,1.9699,3.9205,0.0,0.0,1970,2,23000000,0,0,0,1,0,0,1970,0,0,0,0,0,0,0,1,0,0,1970,c:15458,1,0,0,0,0,0,3.0,1,0,23000000.0,0
0,1970,-122.122155,98052,c:1590,Redmond,Smilebox,1,2000,0,2006,2010,5.4329,9.4959,0.0,0.0,1970,3,14000000,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:1590,0,0,1,1,0,0,3.0,1,0,14000000.0,0
0,1970,-122.325129,94403,c:5988,San Mateo,B-hive Networks,1,2005,0,2006,2006,1.6466,1.6466,0.0,0.0,1970,2,7500000,0,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:5988,0,1,1,0,0,0,2.0,1,0,7500000.0,0
0,1970,-73.94958199999998,11211,c:34549,Brooklyn,Hot Potato,1,2009,0,2009,2009,0.8986,0.8986,0.4137,1.6329,1970,1,1420000,3,0,0,1,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:34549,0,0,1,0,0,0,16.0,1,0,355000.0,0
0,1970,-122.3581623,98119,c:19538,Seattle,Kashless,0,2008,2010,2008,2011,0.1589,2.4274,-0.1699,2.2137,1970,2,9000000,2,0,0,0,0,0,1970,0,0,0,0,0,0,0,1,0,0,1970,c:19538,1,0,1,0,0,0,1.0,1,0,3000000.0,0
0,1970,-74.845997,19067,c:29605,Yardley,Three Screen Games,0,2009,2012,2009,2009,0.7644,0.7644,0.0,0.0,1970,1,500000,0,0,0,0,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:29605,1,0,0,0,0,0,1.0,1,0,500000.0,0
0,1970,-122.072353,94041,c:148139,Mountain View,LaunchGram,1,2012,0,2012,2012,0.0356,0.726,0.474,0.9205,1970,2,70000,2,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:148139,0,1,0,0,0,0,1.0,1,0,23333.333333333332,0
0,1970,-117.244034,92009,c:904,Carlsbad,BrightQube,0,2006,2009,2007,2008,0.5808,1.6548,0.0,0.0,1970,2,850000,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,1,0,0,1970,c:904,0,1,1,0,0,0,1.0,1,0,850000.0,0
0,1970,-118.487549,90401,c:64694,Santa Monica,ServiceMesh,1,2008,0,2011,2011,3.8767,3.8767,3.0027,5.8329,1970,1,15000000,2,0,1,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:64694,1,0,0,0,0,0,1.0,1,0,5000000.0,0
0,1970,-122.403865,94108,c:1923,San Francisco,Lookery,1,2007,0,2008,2008,0.5205,1.0959,0.2521,2.0575,1970,2,3150000,2,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:1923,0,1,1,0,0,0,11.5,1,0,1050000.0,0
0,1970,-122.419236,94109,c:152560,San Francisco,Wantful,0,2011,2013,2012,2012,1.2164,1.2164,1.4164,2.6822,1970,1,5500000,2,0,1,0,0,0,1970,0,0,0,0,0,0,0,1,0,0,1970,c:152560,0,0,1,0,0,0,8.0,1,0,1833333.3333333333,0
0,1970,-122.519998,94903,c:71639,San Rafael,Zep Solar,1,2009,0,2013,2013,4.8877,4.8877,3.2877,3.2877,1970,1,10571182,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:71639,0,0,1,0,0,0,1.0,0,0,5285591.0,0
0,1970,-118.32999,90028,c:65601,Hollywood,Help Me Rent Magazine,0,2010,2012,2010,2010,0.5808,0.5808,0.0,0.0,1970,1,500000,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:65601,0,1,0,0,0,0,1.0,0,0,500000.0,0
0,1970,-122.268403,94710,c:2351,Berkeley,MOG,1,2005,0,2006,2010,0.9233,4.7425,0.6712,7.7671,1970,7,24900000,3,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:2351,1,1,1,0,0,0,3.0,1,0,6225000.0,0
0,1970,-118.144478,91105,c:6854,Pasadena,Loud3r,0,2007,2012,2009,2009,1.7616,2.326,0.8767,3.0274,1970,2,3529175,3,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:6854,1,0,1,0,0,0,1.0,0,0,882293.75,0
0,1970,-74.00474659999998,10011,c:25306,New York,Oyster.com,1,2008,0,2008,2012,0.0,4.6164,3.2904,5.2685,1970,4,23400000,3,0,0,1,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:25306,0,0,1,1,1,0,2.25,1,0,5850000.0,0
0,1970,-121.9486567,95134,c:10915,San Jose,LogLogic,1,2002,0,2009,2009,7.4027,7.4027,7.4,11.874,1970,1,8800000,3,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:10915,0,0,0,0,0,1,5.0,1,0,2200000.0,0
0,1970,-73.999882,10012,c:70661,New York,StyleTrek,0,2010,2012,2010,2010,0.0,0.0,0.3288,0.3288,1970,1,1500000,1,0,0,1,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:70661,0,0,0,0,0,0,6.0,1,0,750000.0,0
0,1970,-117.080769,92128,c:9668,San Diego,Sequoia Communications,0,2000,2011,2004,2009,4.8603,9.4247,0.0,0.0,1970,7,74000000,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:9668,1,0,0,0,1,1,2.0,1,0,74000000.0,0
0,1970,-122.674195,97201,c:2434,Portland,SnapNames,1,2000,0,2001,2001,1.4164,2.0,7.0055,11.4219,1970,3,8800000,2,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:2434,0,0,1,1,0,0,1.0,0,0,2933333.3333333335,0
0,1970,-122.39963,94107,c:522,San Francisco,Simple Star,1,2001,0,2003,2005,2.5808,4.6082,0.5808,10.2219,1970,2,7100000,3,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:522,0,1,1,0,0,0,1.5,1,0,1775000.0,0
0,1970,-71.105616,2142,c:1165,Cambridge,StyleFeeder,1,2006,0,2007,2009,1.3315,2.9973,2.1616,5.9616,1970,3,3500000,6,0,0,0,1,0,1970,0,0,0,0,0,0,0,1,0,0,1970,c:1165,1,1,1,0,0,0,1.6667,1,0,500000.0,0
0,1970,-122.03635,94089,c:80433,Sunnyvale,FlashSoft,1,2009,0,2011,2011,1.589,1.589,1.1863,2.5452,1970,1,3000000,2,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:80433,0,0,1,0,0,0,2.0,1,0,1000000.0,0
0,1970,-78.870914,14217,c:79456,Kenmore,TrustDegrees,0,2011,2012,2011,2011,0.1288,0.274,0.3068,0.3068,1970,2,11000,1,0,0,1,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:79456,0,1,0,0,0,0,1.0,0,0,5500.0,0
0,1970,-117.6779,92677,c:17282,Laguna Niguel,Symwave,1,2001,0,2007,2009,6.5452,8.6,5.0027,5.0027,1970,3,26200000,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:17282,1,0,0,0,1,0,2.5,1,0,13100000.0,0
0,1970,-122.049143,94043,c:3610,Mountain View,Clearwell Systems,1,2004,2011,2006,2007,1.3259999999999998,2.7096,4.3699,6.462999999999999,1970,2,29000000,3,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:3610,0,0,0,1,1,0,2.5,1,0,7250000.0,0
0,1970,-122.111318,94040-1309,c:30667,Mountain View,Impeva,0,2004,2012,2008,2008,4.8438,4.8438,0.0,0.0,1970,1,10000000,0,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:30667,0,0,0,1,0,0,2.0,0,0,10000000.0,0
0,1970,-117.26162,92037,c:59054,La Jolla,Nettle,0,2010,2012,2011,2011,0.8521,0.8521,0.0,2.9425,1970,1,500000,3,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:59054,0,1,0,0,0,0,3.0,1,0,125000.0,0
0,1970,-122.232217,94063,c:22721,Redwood City,CubeTree,1,2008,0,2008,2009,0.0849,1.8384,1.4164,2.337,1970,3,11500000,3,0,1,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:22721,0,1,1,1,0,0,1.5,1,0,2875000.0,0
0,1970,-97.7588828,78703,c:22168,Austin,Infochimps,1,2009,0,2010,2013,1.1699,3.8932,2.3014,3.4301,1970,5,5350000,3,0,0,0,0,1,1970,0,0,0,0,1,0,0,0,0,0,1970,c:22168,0,1,1,0,0,0,3.0,1,0,1337500.0,0
0,1970,-122.39783,94105,c:1205,San Francisco,Songbird,0,2006,2013,2006,2010,0.6658,3.989,5.0849,7.3699,1970,3,11015719,4,0,1,0,0,0,1970,0,0,0,1,0,0,0,0,0,0,1970,c:1205,1,0,1,0,0,0,2.0,1,0,2203143.8,0
0,1970,-122.419236,94103,c:23139,San Francisco,SimpleGeo,1,2009,0,2009,2010,0.5288,1.0466,1.2959,3.3781,1970,3,9807367,3,0,1,0,0,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:23139,0,1,1,0,0,0,8.6667,1,0,2451841.75,0
0,1970,-122.419236,94110,c:51379,San Francisco,1000memories,1,2010,0,2010,2011,-0.4959,0.6301,0.589,3.011,1970,2,2535000,2,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:51379,0,1,1,0,0,0,5.0,1,0,845000.0,0
0,1970,-96.823641,75001,c:23107,Addison,SensorLogic,1,2002,0,2007,2010,5.4658,8.9534,8.8384,8.9534,1970,3,19000000,2,0,0,0,0,1,1970,0,0,0,0,1,0,0,0,0,0,1970,c:23107,1,0,0,1,1,0,5.3333,1,0,6333333.333333333,0
0,1970,-122.072353,94041,c:50162,Mountain View,TouristEye,1,2010,0,2010,2012,0.0,2.7644,1.1616,1.1616,1970,3,475000,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:50162,0,1,0,0,0,0,4.0,0,0,237500.0,0
0,1970,-73.986614,10005,c:15470,New York,Oberon Media,1,2003,0,2008,2010,5.7671,7.862999999999999,9.2575,9.2575,1970,2,36000000,1,0,0,1,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:15470,1,0,0,1,0,0,1.0,1,0,18000000.0,0
0,1970,-121.874679,94588,c:58237,Pleasanton,Arroyo Video Solutions,1,2002,0,2005,2005,3.1671,3.1671,0.0,0.0,1970,1,12000000,0,0,1,0,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:58237,0,0,0,0,1,0,5.0,1,0,12000000.0,0
0,1970,-100.445882,92130-2042,c:25001,San Diego,Aragon Pharmaceuticals,1,2009,0,2009,2012,0.4,3.7589,3.0,3.0,1970,4,122000000,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,1,0,1970,c:25001,0,0,1,1,1,1,2.5,1,0,61000000.0,0
0,1970,-73.986614,10005,c:163104,New York,#waywire,1,2012,0,2012,2012,0.0795,0.0795,0.5014,1.3781,1970,1,1750000,2,0,0,1,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:163104,0,0,0,0,0,0,5.0,1,0,583333.3333333334,0
0,1970,-73.991781,10003,c:43263,New York,Feedtrace,1,2009,0,2010,2010,0.5562,0.5562,-0.0247,1.9288,1970,1,130000,2,0,0,1,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:43263,0,1,0,0,0,0,1.0,0,0,43333.333333333336,0
0,1970,-81.693445,44131,c:37173,Cleveland,Five Star Technologies,0,1999,2012,2006,2009,7.9178,10.9041,0.0,0.0,1970,3,13222860,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:37173,1,0,0,0,0,0,3.0,1,0,13222860.0,0
0,1970,-86.07647800000002,46250,c:12179,Indianapolis,Vontoo,0,2005,2012,2009,2011,4.1315,6.1507,5.5699,6.1096,1970,2,2192000,3,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:12179,1,0,0,1,0,0,3.0,0,0,548000.0,0
0,1970,-71.105616,2142,c:42501,Cambridge,Allurent,1,2005,0,2010,2010,5.1452,5.1452,2.0,2.0,1970,1,2000000,1,0,0,0,1,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:42501,1,0,0,0,0,0,1.0,1,0,1000000.0,0
0,1970,-122.32088020000002,94608,c:15017,Emeryville,Quantivo,1,2005,0,2008,2009,3.0219,4.9589,6.5836,6.6822,1970,2,9400000,2,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:15017,0,0,1,0,0,0,2.0,1,0,3133333.3333333335,0
0,1970,-122.099263,94043,c:17320,Mountain View,Crossing Automation,1,2003,0,2008,2010,5.3452,7.2274,0.0,0.0,1970,4,13045000,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:17320,0,0,1,1,0,0,2.0,1,0,13045000.0,0
0,1970,-80.25468000000002,94104,c:1716,San Francisco,Scrapblog,1,2006,0,2006,2010,0.1753,4.0986,0.7342,5.0493,1970,4,10000000,3,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:1716,0,0,1,1,1,0,1.25,1,0,2500000.0,0
0,1970,-122.302654,94402,c:6356,San Mateo,Yield Software,1,2007,0,2008,2008,1.4247,1.4247,1.0,1.0,1970,1,6000000,1,0,1,0,0,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:6356,0,0,0,1,0,0,2.0,1,0,3000000.0,0
0,1970,-76.307448,17603,c:7163,Lancaster,FlyCast,0,2006,2013,2008,2009,2.0,3.5562,4.5699,4.5699,1970,2,2100000,1,0,0,0,0,0,1970,0,0,0,1,0,0,0,0,0,0,1970,c:7163,1,1,0,0,0,0,2.0,0,0,1050000.0,0
0,1970,-100.445882,98104,c:46835,Seattle,Off & Away,1,2009,0,2010,2010,0.4192,0.8877,0.0849,1.863,1970,2,3250000,3,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:46835,1,0,1,0,0,0,1.0,1,0,812500.0,0
0,1970,-121.8939054,95131,c:18027,San Jose,CypherMax,0,2000,2012,2006,2007,6.5726,7.1562,0.0,0.0,1970,3,148000000,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:18027,1,0,0,1,0,0,3.5,1,0,148000000.0,0
0,1970,-118.878852,91360,c:17634,Thousand Oaks,Nexsan,1,2000,0,2003,2009,3.9178,9.3014,10.7507,10.7507,1970,2,24500000,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:17634,1,0,1,0,0,0,2.0,1,0,12250000.0,0
0,1970,-111.658534,84087,c:47341,Provo,Tipping Bucket,0,2009,2012,2009,2010,-0.0192,0.8959,1.063,1.063,1970,2,72000,1,0,0,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:47341,0,1,0,0,0,0,1.0,0,0,36000.0,0
